dataset_index;horizon;regressor;mape;pocid;smape;rmse;msmape;mae;test;predictions;start_test;final_test
26;12;FT_rf_normal;0.32783983682471785;18.181818181818183;0.39736359695491513;1794.186531932544;0.397358899427094;1691.0254487723475;[4186.236, 4512.728, 4839.92, 4891.95, 5060.2, 4736.2, 4535.3, 6615.44, 5292.582, 5030.61, 5424.676, 5283.0];"[3465.65726605 3220.81456924 3120.86800206 3091.40997962 3118.10505822
 3320.15282099 3541.40634977 3363.2733401  3473.28310112 3457.27019472
 3409.17782705 3535.1181058 ]";2023-12-31;2024-11-30
44;12;FT_rf_normal;1.2984852650195882;54.54545454545455;0.6004386839404555;5113.255753363564;0.6004341972538892;4250.923911271862;[9881.837, 10379.44, 8800.264, 15793.388, 14034.501, 4227.239, 1989.412, 2058.89, 2685.506, 2802.097, 5641.278, 8473.402];"[10254.214056   10012.51498154  9180.77249194  9884.65563934
  9816.00862738  9204.25655541  9812.61402999  9548.29421478
  9982.56108785  9730.82187442  9593.18782843  9770.1400447 ]";2023-12-31;2024-11-30
38;12;FT_rf_normal;0.1518744457629911;45.45454545454545;0.16235950051111422;1637.4369932506625;0.1623585727604119;1443.057364526566;[7616.938, 7938.137, 8618.96, 9255.602, 9433.928, 9697.82, 9208.834, 10031.216, 9320.077, 9633.534, 10537.74, 10410.703];"[ 7232.0195177   7572.50422425  7393.11769449  6950.45321464
  6866.67610554  6940.77829169  7806.26389413  8813.10294725
  9946.4130679  10905.43989087 11728.21380763 12412.15649759]";2023-12-31;2024-11-30
4;12;FT_rf_normal;0.05218051708276416;54.54545454545455;0.051481808185108974;3312.719789213725;0.051481760591503174;2790.155205661958;[58169.7, 57787.0, 47477.7, 50767.5, 52987.0, 54400.7, 50523.9, 57335.2, 56685.0, 55975.3, 60210.8, 54137.35];"[54222.22761072 55470.7268985  54240.85169214 55053.91889486
 54916.87422761 53742.82028403 53997.07072384 55239.92033559
 54764.29094398 55463.42675171 55618.1787711  55124.48852513]";2023-12-31;2024-11-30
10;12;FT_rf_normal;0.2251631671178332;72.72727272727273;0.2593252165306954;1547.1264224396507;0.25932275215076217;1379.1103566714764;[5625.567, 6783.716, 5008.254, 5615.356, 4909.244, 4752.982, 5097.467, 7213.568, 6165.6, 5506.892, 6461.464, 7175.346];"[5086.55442352 5366.68476108 4233.37038394 4172.4277798  4340.16828437
 4189.40665618 3992.40810039 4772.29647827 4485.03355897 4262.31329871
 4361.83960415 4503.62839055]";2023-12-31;2024-11-30
0;12;FT_rf_normal;0.16673465393741646;45.45454545454545;0.17373882098664428;1324.7528017761665;0.1737373551319085;1040.9230103955258;[5142.53, 5476.0, 5628.5, 8451.5, 7282.5, 6116.53, 5401.0, 6605.03, 5789.5, 4763.5, 5809.9, 5354.2];"[4542.5706424  4788.78862402 4821.8050551  5075.63723032 5553.17160684
 5621.86520007 5860.00767178 6122.36488863 6228.14620745 6261.2393442
 6435.020908   6648.37524068]";2023-12-31;2024-11-30
30;12;FT_rf_normal;0.16294857212861466;45.45454545454545;0.15697687668458987;248.2593080239142;0.15697047680455264;195.6545562375967;[1087.288, 1259.96, 1169.379, 1184.757, 1211.755, 1044.513, 1103.312, 1327.908, 1046.878, 846.224, 1618.711, 1737.941];"[1310.00220907 1201.41588752 1209.29299711 1226.24434531 1240.55147097
 1303.98378394 1236.16203898 1239.87512122 1256.07759797 1227.66687102
 1241.06283539 1230.18679539]";2023-12-31;2024-11-30
52;12;FT_rf_normal;0.1491033763359567;81.81818181818181;0.14135866948695855;3134.7987934079074;0.14135831893912218;2893.9414307595275;[17280.702, 19355.995, 20471.7, 22434.4, 26055.81, 17217.208, 14648.4, 16253.692, 20040.1, 24206.3, 24269.13, 24637.55];"[22451.09586001 21462.30898469 22484.70515278 24716.64294981
 21681.59641782 20271.41981863 18762.95505644 19828.02031739
 20599.46296916 21256.67196177 21836.43288518 22541.20567501]";2023-12-31;2024-11-30
42;12;FT_rf_normal;0.31744377377624394;63.63636363636363;0.28042017599139174;6.088051262954262;0.279540585945298;4.716812474139201;[28.0, 22.0, 15.0, 18.27, 17.597, 10.921, 16.684, 16.068, 11.66, 24.117, 24.837, 7.335];"[15.77708402 19.90852969 13.78631026 17.84126628 17.85128227 17.5467335
 18.27790552 14.78329895 18.06446006 16.2430304  16.89233829 15.99822621]";2023-12-31;2024-11-30
22;12;FT_rf_normal;0.2913431644102665;63.63636363636363;0.27664435798909365;1535.9493457724623;0.27664163533074587;1447.9110160334224;[6104.9, 6622.3, 6545.5, 7064.9, 7371.5, 7456.5, 6402.5, 3720.5, 3360.8, 3376.8, 4055.8, 3743.4];"[5834.77576207 5488.32846729 5393.77814286 5259.9003768  5265.11774514
 5210.11517466 5180.15891462 5016.83981187 5130.31193685 5155.73476167
 5198.21220331 5195.20806214]";2023-12-31;2024-11-30
60;12;FT_rf_normal;0.03298567358594177;72.72727272727273;0.03275226906771345;4955.924195896173;0.0327522551315487;3862.041259500666;[126790.306, 117527.756, 103174.218, 110810.451, 116365.194, 119581.319, 114626.846, 126757.035, 123828.93, 122924.907, 131156.308, 118937.975];"[123438.79964807 115459.96441497 113495.2243855  117238.72750988
 115416.36515977 118848.65006276 118139.80453623 120341.53678476
 121807.08089837 122110.68318857 122801.58027919 120313.13411887]";2023-12-31;2024-11-30
16;12;FT_rf_normal;0.14426016641630066;72.72727272727273;0.15677308752479893;17349.36996283073;0.1567730126068764;16451.09608894138;[120572.463, 114300.957, 108673.707, 124166.409, 120081.922, 116133.254, 103861.919, 107601.287, 106660.659, 106643.284, 117849.72, 115866.616];"[105974.79107903 101778.76409372 100083.20864538 102547.44786304
 101707.86057108 107514.93993712  93044.20713932  89850.20175438
  89465.92525718  89924.31112922  91799.26364883  91308.1228144 ]";2023-12-31;2024-11-30
24;12;FT_rf_normal;0.04369863476953887;72.72727272727273;0.042860808803172;6901.28662457139;0.04286079238762754;5609.891787598513;[136535.604, 130203.352, 119883.392, 124277.7, 128084.084, 126681.92, 116577.927, 136392.083, 141165.591, 137401.268, 147696.713, 139358.25];"[134172.55460504 134010.91995814 127662.26482833 132263.4058938
 130487.74326529 132748.34780291 131896.16204492 134895.67004929
 136222.67441491 136493.03099894 137336.56126609 135470.78500794]";2023-12-31;2024-11-30
28;12;FT_rf_normal;0.05258468629269078;90.9090909090909;0.05324490108210667;8967.51095239331;0.05324488221987322;7587.724007633082;[145267.131, 125920.523, 115498.921, 130017.504, 126173.604, 142722.46, 144370.94, 162730.886, 167195.57, 156209.303, 160560.752, 149780.708];"[130326.95344    128402.71287229 128748.82217485 133891.77022594
 131734.58264088 138592.21986569 141369.10684011 149585.49233257
 153967.65374877 149683.44592302 150736.99333897 148690.53233324]";2023-12-31;2024-11-30
40;12;FT_rf_normal;0.04819041144763064;63.63636363636363;0.0471618352012016;7546.955199197;0.047161816016508984;5805.382091119282;[134999.651, 125083.95, 108306.35, 119140.25, 119552.9, 122761.065, 116167.9, 123225.85, 128004.229, 124229.814, 133344.7, 123678.3];"[123825.48409225 124069.97512496 125617.48017961 126247.49471222
 123751.90735075 128266.48002563 125096.46513403 124745.32087542
 125111.95241965 124578.72510027 125177.58029324 125175.60264561]";2023-12-31;2024-11-30
62;12;FT_rf_normal;0.09647675368326569;63.63636363636363;0.09147324104283684;12571.039518039675;0.0914732053889712;11746.115105626444;[138796.33, 123804.094, 110478.71, 119728.655, 122362.019, 124794.3, 118882.897, 129323.157, 124869.147, 122214.4, 132626.3, 123962.85];"[132339.9674197  131405.42190642 131422.6153403  132111.28894511
 131898.00277887 136434.07076081 136953.40186301 137519.01950602
 137736.89511091 136888.09591572 137970.17077879 137204.56478127]";2023-12-31;2024-11-30
36;12;FT_rf_normal;0.08145830643573564;54.54545454545455;0.07584657484479283;31274.210957977717;0.07584656245164345;23238.8605023675;[330842.064, 340269.29, 304661.387, 274675.815, 272891.511, 286430.812, 282565.838, 299661.694, 297024.037, 285282.033, 294760.479, 294199.089];"[325291.90943909 333665.60454619 334850.63820604 355883.06824453
 313607.13647339 314785.71084926 304124.74979284 311031.36399965
 301024.77719246 314317.44053334 300660.54710581 308579.74861637]";2023-12-31;2024-11-30
8;12;FT_rf_normal;0.30092731588068944;54.54545454545455;0.36553524314595065;607.7644111842433;0.3655223050735827;527.6170997929319;[1167.948, 1141.0, 1155.5, 1387.44, 1392.5, 1585.0, 1500.474, 1933.403, 2023.0, 1862.222, 2144.0, 2088.56];"[ 900.70169171  980.07702751 1024.36664259 1084.03017365 1059.39372318
 1135.58830909 1138.91901414 1143.60619345 1137.11102626 1122.55727396
 1144.80495926 1178.4857677 ]";2023-12-31;2024-11-30
34;12;FT_rf_normal;0.2313944408200025;54.54545454545455;0.20113853796018477;2091.5460457241456;0.2011374359831651;1842.4693788520924;[8208.066, 8008.692, 6949.589, 7859.597, 7734.249, 7803.717, 8053.445, 7891.987, 9435.196, 8846.023, 9061.63, 9654.353];"[ 9293.82349835  9584.13841718  9375.90299516  9771.83907836
 10210.76273384 10527.19340671 10932.84713944 11343.95945416
 11201.67264964 10377.01244688  9322.21964703  9633.90092054]";2022-12-31;2023-11-30
6;12;FT_rf_normal;0.3585772982790599;81.81818181818181;0.4671785178385308;4698.3063828332315;0.4671758030323434;4044.71070803462;[6366.518, 6620.585, 5717.92, 11246.235, 10922.87, 12106.33, 12117.655, 13377.192, 11687.995, 10140.943, 10216.482, 9791.577];"[6243.03729897 6080.62582351 5749.29816664 6294.27536252 5867.10408807
 6098.66495213 5906.35629801 5970.58758819 5915.40465573 5837.54428085
 5979.61702645 5896.0142958 ]";2023-12-31;2024-11-30
12;12;FT_rf_normal;21.743885812706612;18.181818181818183;1.4431622713474523;2783.244784182337;1.443098462022529;2343.151404665388;[2101.917, 4194.392, 4443.881, 3153.49, 1398.42, 680.292, -3.036, 2000.117, 2160.356, 1995.957, 4128.637, 4555.324];"[ 321.51869208  265.47343373 -277.62778953 -585.64715631  -80.29055886
  611.7056375   762.24134431  823.23651067  691.11685232  774.24135083
  465.78957813  450.72693777]";2023-12-31;2024-11-30
46;12;FT_rf_normal;0.10327694721244025;81.81818181818181;0.09243337913794714;10454.69790125297;0.09243332191773367;7496.728718937552;[82477.015, 77516.202, 83298.398, 88298.095, 78301.945, 81636.69, 81962.884, 88568.114, 91240.022, 83490.753, 80489.224, 59703.831];"[88562.66132236 85514.33337304 86447.67094356 87150.6788224
 87480.52104009 88836.14477117 89418.00217269 89418.61414374
 89465.14893681 89884.12502132 89533.07072167 89388.36787682]";2022-12-31;2023-11-30
58;12;FT_rf_normal;0.14322162768434757;54.54545454545455;0.14935716067634766;74.0806748883069;0.14933969180095505;64.51962250796845;[505.0, 340.0, 431.0, 454.0, 441.0, 406.0, 309.0, 492.0, 546.0, 454.0, 498.0, 499.0];"[420.35470021 385.56890098 413.9716513  400.54553829 402.25860965
 405.57515256 399.7321256  418.1801611  406.61393    404.82371849
 409.59599052 406.14610435]";2023-12-31;2024-11-30
18;12;FT_rf_normal;4.874924951155055e+17;45.45454545454545;1.5028494179341216;4570.412340267064;1.5027494247856559;3376.6139354294414;[0.0, 616.76, 636.75, 1381.48, 2077.19, 44.46, 1372.93, 9928.933, 7029.98, 5002.95, 8352.29, 7760.64];"[1298.94094178  518.9033742    35.71278971  222.02605817  200.74265504
  310.09575131  304.6952805  1695.0743529   870.69932882  507.62080326
  492.95195526  356.68587009]";2023-12-31;2024-11-30
2;12;FT_rf_normal;0.05089170452165373;81.81818181818181;0.04930063698357809;4762.265458933964;0.04930060786567078;4176.11314341299;[93704.7, 83863.9, 83504.0, 86459.4, 79525.895, 88110.0, 80182.8, 81096.7, 83274.815, 80676.2, 81353.8, 81954.1];"[91399.73378751 89956.23538348 85566.89912413 86075.00709884
 85104.78437567 87924.3975567  84942.30248224 87579.5039751
 86825.64945057 86951.31358915 87860.36222404 87883.55555962]";2022-12-31;2023-11-30
38;12;FT_rf_normal;0.17551006822367163;45.45454545454545;0.184669282814141;1042.5191305397948;0.18466686385844067;738.357559648386;[3247.161, 2858.065, 2577.157, 3520.633, 3286.059, 3358.302, 3184.424, 2721.555, 3615.886, 4548.492, 5408.999, 6571.979];"[2763.20234205 2983.25849512 3060.0600083  3405.73104416 3632.90959098
 3752.58268301 3820.35821072 3600.86861097 3531.32835956 3707.37164689
 3610.22965654 3899.47183414]";2022-12-31;2023-11-30
50;12;FT_rf_normal;0.15924996485282364;45.45454545454545;0.15088108457741653;103.88729927329311;0.1508678031555567;87.06739105053244;[428.741, 474.744, 401.937, 693.265, 616.953, 592.265, 738.391, 723.506, 708.025, 613.486, 525.057, 583.386];"[533.07595041 549.43195187 609.63755116 560.41438143 613.06210763
 569.43471207 608.14106261 611.7467132  605.08633069 632.55437233
 625.93377977 617.00639469]";2022-12-31;2023-11-30
10;12;FT_rf_normal;0.27947896716050635;63.63636363636363;0.24092608840294058;1147.1233805853574;0.24092337990560894;1089.9192119357137;[6301.167, 5900.94, 4042.982, 3867.369, 3804.042, 3542.778, 3181.224, 3774.565, 3811.017, 3369.715, 4280.444, 4479.531];"[6069.38859427 7223.55388114 5375.68037799 5107.08258    4808.26874476
 4586.3829369  4449.54936897 5203.83674073 4828.99393445 4968.80929043
 5260.58690777 5089.11437434]";2022-12-31;2023-11-30
56;12;FT_rf_normal;0.15649544188969267;45.45454545454545;0.1652377577901166;391.4047962933755;0.16523304482726656;295.34755056089966;[2161.382, 2563.777, 1683.879, 1716.884, 1466.078, 1373.874, 1306.598, 1705.106, 2255.965, 1328.679, 1593.396, 1955.007];"[1788.9328575  1557.26063191 1593.70850904 1536.76148707 1598.3763206
 1607.09889991 1514.11627889 1662.12604835 1689.72670462 1683.18573505
 1675.61481438 1679.08020359]";2022-12-31;2023-11-30
0;12;FT_rf_normal;0.1977772003850854;45.45454545454545;0.20660426909173368;860.9152389552285;0.20660120163237408;702.0428885952657;[3051.13, 2767.9, 2564.5, 3486.998, 2928.53, 2742.03, 2618.0, 2822.5, 4040.0, 4359.53, 4424.03, 4262.53];"[3379.40843722 3867.94762296 3349.74020952 2946.06070297 2774.68177726
 2714.52266543 2967.53094332 2869.55654824 2677.1880705  3042.62957702
 3125.68782716 3148.51647776]";2022-12-31;2023-11-30
54;12;FT_rf_normal;0.29480487784843473;45.45454545454545;0.2499888939152249;1413.1662798997336;0.2499863766053224;1243.9640790269445;[5756.0, 4234.5, 4700.0, 5092.06, 3867.0, 4953.45, 4269.5, 4091.5, 4571.0, 4835.5, 4015.5, 3535.0];"[4449.19217961 4782.06968022 5003.39033813 5327.49739247 5475.6816098
 5576.40585217 5953.85154261 5949.77455156 5984.54174473 5863.26551988
 5889.52974877 5979.76314759]";2022-12-31;2023-11-30
26;12;FT_rf_normal;0.2049170599525548;72.72727272727273;0.18162381692547402;521.5761099188472;0.1816200994470976;450.10664025890156;[2430.2, 2042.4, 1733.1, 2409.2, 1890.3, 2018.7, 2045.1, 2540.954, 2873.4, 3047.6, 3137.7, 3405.3];"[2385.162616   2381.68634027 2299.29931829 2866.26152498 2847.49631284
 2867.45926087 2731.82286447 2787.18684167 2640.13582499 2672.67585595
 2964.41895675 2931.98552659]";2022-12-31;2023-11-30
22;12;FT_rf_normal;0.1863030881864252;45.45454545454545;0.16512098709628512;1011.8202009369179;0.16511937024796874;852.213063632123;[5354.289, 4395.8, 4212.5, 4634.2, 4388.1, 4524.6, 4067.0, 4220.9, 5306.5, 5811.4, 6144.5, 5943.2];"[7022.57313389 4961.01588398 5179.96553524 4173.33604729 5708.65071135
 5306.65544845 5555.39380181 5938.89163659 5805.58026627 6013.77569842
 6606.58447794 5851.00478306]";2022-12-31;2023-11-30
20;12;FT_rf_normal;0.08990721642481732;63.63636363636363;0.08764608084204678;66562.75291634804;0.08764607432653283;59244.66571153785;[712257.385, 570917.574, 591155.201, 685693.287, 616714.007, 646261.168, 622716.562, 606941.183, 717436.378, 751011.124, 794789.125, 792168.925];"[691726.90340823 654543.85665109 665920.97771016 691558.53925844
 687114.42535201 691981.30741262 694370.86808545 701730.77075944
 698368.9342726  710668.17000524 705051.37930627 697733.32469842]";2022-12-31;2023-11-30
16;12;FT_rf_normal;0.16427944480495096;81.81818181818181;0.16711636575941088;14989.809942360467;0.16711625101872574;12365.65834308393;[72593.875, 54362.097, 59517.23, 65005.387, 67466.801, 64320.813, 62322.839, 57714.615, 76274.68, 89637.132, 97463.241, 100753.369];"[71207.43613357 68751.75722507 68497.01102512 70570.40906439
 73860.59485959 72714.45651846 72639.23391854 69787.70175275
 71105.50928316 71190.36763612 70415.8008628  70526.66533128]";2022-12-31;2023-11-30
32;12;FT_rf_normal;0.43028620720609273;36.36363636363637;0.5092966607352912;19.524372038173038;0.5084267885799801;15.732085567071607;[15.0, 39.718, 14.919, 29.88, 19.956, 24.959, 24.948, 39.904, 59.838, 49.83, 49.943, 40.0];"[25.26095645 24.283703   24.21880307 24.55027336 22.78065188 21.8896755
 19.66302826 19.37335485 19.10197483 22.22081092 20.45141399 21.08614988]";2022-12-31;2023-11-30
40;12;FT_rf_normal;0.04055450281055798;45.45454545454545;0.04045353927831236;6381.641916057735;0.040453523023733215;5043.362653362023;[140134.65, 121224.45, 118101.95, 120694.15, 112617.6, 131617.05, 120166.5, 117565.351, 122843.35, 118815.05, 123491.55, 121959.0];"[127647.54499331 120555.70724041 120580.21286871 120072.67077111
 118736.66874486 121853.35483535 125069.58633879 124828.46940422
 123220.74699549 128747.25661654 126408.41270074 124948.32701117]";2022-12-31;2023-11-30
24;12;FT_rf_normal;0.0488106934127145;63.63636363636363;0.049770291515744185;8324.73976277547;0.04977027204329084;6376.677730344283;[135610.319, 125569.22, 114702.235, 141913.95, 113062.894, 131302.905, 124448.721, 127179.644, 139554.321, 127947.9, 138471.936, 133396.381];"[130756.02419329 125764.50514407 124978.39785474 124492.07325787
 121307.81987217 120570.02056156 124130.68578035 124807.13905841
 126488.94511851 129067.8661697  132685.4911731  131264.00513345]";2022-12-31;2023-11-30
4;12;FT_rf_normal;0.04176827497315374;63.63636363636363;0.041783060768220276;2478.509940776132;0.04178301986344099;2136.428499926969;[54990.4, 51423.727, 46676.3, 49477.0, 47156.1, 51308.4, 52781.3, 53189.2, 54267.3, 51340.0, 53691.0, 52294.44];"[51717.28638338 51496.57616865 50421.42432356 51417.41504252
 50770.51913632 51448.67828903 51121.68102252 50358.16101342
 50545.33201266 52724.0421661  51683.20407252 51047.96162255]";2022-12-31;2023-11-30
30;12;FT_rf_normal;0.07353734612666275;63.63636363636363;0.07751335336140801;181.8769801339643;0.0775103960778413;102.96543410912591;[1339.912, 1795.108, 1074.414, 1309.406, 1192.081, 1205.372, 1089.777, 1317.378, 1253.639, 1135.416, 1257.414, 1231.854];"[1314.46943386 1212.89759495 1193.61853235 1219.77436296 1247.8575149
 1228.34651824 1195.24943336 1277.40057865 1235.4129592  1267.036984
 1274.52590082 1259.79025527]";2022-12-31;2023-11-30
14;12;FT_rf_normal;0.03325900430604866;63.63636363636363;0.03238943224696099;1620.8278334186114;0.032389386247390524;1141.3128634720877;[37850.5, 34759.0, 32865.28, 33990.0, 32814.5, 36361.0, 35433.6, 33581.1, 35739.8, 33472.7, 35276.35, 35000.6];"[36313.16760771 34402.42781032 33466.86970124 34406.00320126
 34245.3479637  35283.60074192 36023.02493029 35824.39380375
 35585.65494578 37875.20357792 35957.07514973 35206.51713951]";2022-12-31;2023-11-30
8;12;FT_rf_normal;0.3896772607925881;18.181818181818183;0.3182912583236013;255.5051364248035;0.31826835887629024;227.87188344637195;[467.287, 417.377, 405.854, 588.293, 556.356, 721.865, 580.479, 721.5, 862.5, 1022.5, 1127.432, 1053.934];"[683.73102336 782.89322462 867.181948   766.41440936 779.83503982
 791.01687834 826.39276424 857.42818879 829.7121793  806.23453189
 793.2858158  798.55334818]";2022-12-31;2023-11-30
46;12;FT_rf_normal;0.05770597126375862;54.54545454545455;0.058098118110480344;6100.967345849324;0.058098084664149154;5053.558806047982;[79492.521, 83458.527, 79567.083, 80479.159, 81446.428, 91668.361, 86177.997, 86794.461, 98187.24, 93283.858, 90663.825, 87573.144];"[89128.95073704 86818.09878541 86326.69135513 83073.79014067
 83449.70115158 83929.57890952 84698.27748324 84790.31163306
 86189.51330647 85937.91982714 86114.52288813 86399.5704497 ]";2021-12-31;2022-11-30
48;12;FT_rf_normal;0.1239964305669996;54.54545454545455;0.11501425463725991;96.19118674639722;0.11500613768965301;81.71777084718026;[815.69, 812.886, 720.999, 795.379, 604.406, 656.14, 715.521, 704.751, 632.112, 575.733, 660.064, 781.739];"[751.64644044 749.35910133 721.96663823 736.62897853 743.8922802
 759.10388684 755.21261657 777.67051415 760.21374446 761.78565555
 765.50822869 763.07379422]";2022-12-31;2023-11-30
6;12;FT_rf_normal;0.7083852568414183;54.54545454545455;0.5115775180021803;4086.266387549794;0.5115742050025731;3960.1679967284285;[10813.907, 6400.835, 4951.909, 5862.445, 5053.572, 5382.351, 5365.184, 5409.093, 5919.922, 5230.122, 6145.569, 6033.896];"[ 9973.13696495 10441.17616143  9828.48569694  9681.79698021
  9636.91266179  9614.57008784  9673.52504865 10030.99351218
  9937.75357826  9881.53751525  9919.90804356  9789.48463958]";2022-12-31;2023-11-30
44;12;FT_rf_normal;0.4774364504117365;54.54545454545455;0.37192760295592125;4471.964233763566;0.3719259450302744;4185.704111938773;[14689.721, 11295.099, 7913.642, 9615.49, 8460.712, 8248.437, 7832.245, 8078.237, 10937.308, 8241.832, 9613.672, 10509.159];"[14303.96941066 14016.36752022 13062.70060944 14158.15918213
 13995.25566792 13141.79265774 13743.08704662 13685.89292865
 13661.80572377 13761.11618033 13571.16529566 13791.18794145]";2022-12-31;2023-11-30
60;12;FT_rf_normal;0.029211701302994855;81.81818181818181;0.029760729793624142;4678.44010619201;0.029760716840874932;3428.255249108588;[128548.958, 107396.759, 105465.06, 110719.84, 104352.126, 123397.325, 116263.461, 117206.722, 121394.131, 115353.041, 119832.754, 115952.839];"[123873.77055569 109721.84384159 102968.88826731 109492.80133561
 108197.99294984 110484.06119529 111926.06877042 115739.31875234
 118001.28455578 119000.05911634 120275.79704624 115584.09253226]";2022-12-31;2023-11-30
18;12;FT_rf_normal;2.7886420851764586;81.81818181818181;1.0897942085006698;856.2305111639768;1.0896092096950398;551.220548958787;[655.2, 701.84, 3214.22, 128.1, 45.15, 82.22, 696.49, 145.66, 52.01, 49.122, 1485.11, 99.9];"[325.98921078 558.27140368 604.72736587 572.50748998 401.80089349
 377.94151963 363.60563263 347.20251076 338.55859102 333.50226206
 468.00030085 413.02923437]";2022-12-31;2023-11-30
50;12;FT_rf_normal;0.1656716933007802;54.54545454545455;0.1600388644271412;118.68975685897529;0.16002496862421997;93.79019106496436;[480.408, 584.307, 446.901, 817.595, 432.401, 736.134, 632.255, 565.284, 581.591, 573.115, 732.762, 443.055];"[566.17625089 567.52446994 571.98844016 582.50905697 603.92199604
 599.62375957 619.72011075 584.74493292 599.77933285 590.53754482
 584.04079913 581.45399145]";2021-12-31;2022-11-30
