dataset_index;horizon;regressor;mape;pocid;smape;rmse;msmape;mae;test;predictions;start_test;final_test
2;24;svr_normal;0.5152715635231484;78.26086956521739;0.42150590537843846;101.26233688819379;0.42127905531995985;75.29731280276233;[35.0, 42.0, 34.0, 29.0, 19.0, 21.0, 68.0, 80.0, 131.0, 155.0, 150.0, 203.0, 291.0, 329.0, 253.0, 311.0, 235.0, 228.0, 204.0, 126.0, 89.0, 100.0, 90.0, 63.0];"[ 55.66826208  44.59858415  37.24934216  26.75925665  16.89527234
  18.57962811  20.09088301  29.44358051  87.52379943 123.59820896
 184.69058663 245.91174909 367.73804486 421.83735964 427.25404707
 436.73374252 421.16815603 432.50250175 394.09224303 292.88800289
 242.19517138 189.98551564 131.20049199  84.31233539]";2019-10-28 10:00:01;2019-10-29 09:00:01
19;24;svr_normal;0.4512925401197549;82.6086956521739;0.36758223983270516;15.058103513151769;0.3638884680924995;9.914485334847928;[6.0, 2.0, 1.0, 2.0, 1.0, 2.0, 13.0, 12.0, 27.0, 34.0, 57.0, 74.0, 82.0, 110.0, 82.0, 71.0, 61.0, 95.0, 60.0, 42.0, 30.0, 16.0, 12.0, 7.0];"[ 4.31011407  4.69234566  1.96608677  3.85264836  1.86890531  5.40941075
 11.77221056 17.00110536 24.10726851 26.50695193 31.24280651 41.75362678
 58.42894931 72.48382109 87.30998332 81.43092983 73.96372985 60.54476624
 51.30077127 37.03343576 29.96212446 21.19790992 15.98173795 11.71970144]";2020-03-19 19:00:01;2020-03-20 18:00:01
1;24;svr_normal;0.46292204520186875;78.26086956521739;0.3501569756243179;64.26524325188078;0.34940325801789696;42.54247402282348;[20.0, 7.0, 11.0, 4.0, 7.0, 16.0, 19.0, 58.0, 115.0, 145.0, 251.0, 351.0, 443.0, 502.0, 398.0, 401.0, 369.0, 325.0, 180.0, 73.0, 64.0, 27.0, 25.0, 27.0];"[ 20.58345311  18.21575884  14.5350914   13.74743918  12.77999328
  22.7263439   40.64973306  80.53290706 134.45415911 167.26038256
 218.32681855 290.78036872 377.33612605 363.50925706 301.34188124
 262.2232659  232.30441406 190.65539256 125.71037045  81.46903092
  60.33016444  44.63258916  34.63983619  27.3107178 ]";2020-04-19 19:00:01;2020-04-20 18:00:01
16;24;svr_normal;0.7531609479514784;56.52173913043478;0.9524835201549907;98.30680879306298;0.9506406842552834;68.77088758690006;[20.0, 3.0, 4.0, 4.0, 6.0, 24.0, 60.0, 124.0, 224.0, 155.0, 165.0, 156.0, 223.0, 270.0, 148.0, 114.0, 140.0, 140.0, 72.0, 29.0, 23.0, 16.0, 17.0, 3.0];"[ 4.12293451  3.81257426  3.7610211   3.57725903  2.8489165   3.12728977
  7.71552214 15.67199285 24.28933668 29.04384826 31.9888935  34.59327218
 35.01338571 33.9148665  36.82896558 43.04039362 46.71497219 40.80358209
 36.30081973 31.53329976 28.65549466 25.39771866 20.46622941 15.99325727]";2019-08-06 19:00:01;2019-08-07 18:00:01
6;24;svr_normal;1.0859811221981288;47.82608695652174;0.90702145565635;63.23057731488587;0.9010573746152035;44.91083575575764;[1.0, 2.0, 1.0, 15.0, 6.0, 6.0, 60.0, 149.0, 158.0, 127.0, 108.0, 130.0, 152.0, 125.0, 65.0, 70.0, 77.0, 180.0, 156.0, 55.0, 25.0, 9.0, 4.0, 3.0];"[  5.86188069   0.28511508   2.42682736   3.10174176   6.66476991
   8.8849943   18.66284326  30.23687977  71.28877475 174.77897019
 206.0035126  144.42101684  97.33655016  36.81500416  31.07927365
  16.31781803  23.20180192  25.61939414  26.12846606  16.31910436
  15.4604494   13.32327455  15.84975271  17.4982755 ]";2018-08-14 20:00:01;2018-08-15 19:00:01
15;24;svr_normal;0.23401583539022522;78.26086956521739;0.3424233454446275;141.56673093951557;0.3408157355550148;85.23544632120941;[42.0, 12.0, 15.0, 14.0, 15.0, 14.0, 112.0, 410.0, 880.0, 1000.0, 1267.0, 1654.0, 2420.0, 2687.0, 1884.0, 1740.0, 1601.0, 1499.0, 825.0, 538.0, 313.0, 287.0, 214.0, 85.0];"[ 3.55065326e+01  2.35681038e+00  1.92006803e+00 -1.46875808e+00
  4.77234306e+00  9.18283085e+00  1.11379281e+02  4.58721893e+02
  1.04001405e+03  9.58616553e+02  1.20505353e+03  1.47121506e+03
  2.49652351e+03  2.24667393e+03  1.62964827e+03  1.41611272e+03
  1.40869365e+03  1.46334797e+03  8.55956430e+02  4.90989054e+02
  3.34986626e+02  2.50033569e+02  1.86537633e+02  8.80192630e+01]";2014-07-02 23:00:01;2014-07-03 22:00:01
19;24;svr_normal;0.8634152984326556;65.21739130434783;0.6166677332323252;17.07537900350054;0.6101140862187718;12.440774885428324;[4.0, 5.0, 1.0, 2.0, 3.0, 3.0, 11.0, 17.0, 35.0, 25.0, 31.0, 51.0, 66.0, 85.0, 76.0, 78.0, 57.0, 47.0, 33.0, 35.0, 18.0, 22.0, 11.0, 10.0];"[-4.55809831 -7.36880203 -4.44901414  0.30076764  2.91399926  7.07798255
 16.18558175 23.99379145 28.75880747 35.1920832  44.49405065 57.10832454
 71.5262683  84.1822126  90.49279761 97.26561308 99.25461841 87.47261225
 68.7581179  52.23499178 41.2202184  30.10285239 18.42314866  6.44458318]";2020-03-18 19:00:01;2020-03-19 18:00:01
15;24;svr_normal;35.03494864202883;56.52173913043478;1.4355001042980853;5126.634804652733;1.4353159923853553;2750.0848528096176;[38.0, 19.0, 8.0, 11.0, 3.0, 22.0, 116.0, 424.0, 903.0, 879.0, 1152.0, 1470.0, 2280.0, 2426.0, 1743.0, 1631.0, 1418.0, 1501.0, 836.0, 400.0, 263.0, 290.0, 154.0, 73.0];"[   141.88927055    116.69612708    165.25880728    314.91463677
    772.62498828   2185.38266278   4852.50708932   5273.48815688
   3640.94950663   2358.68317184   2971.18169578   1804.16753371
   -280.8262338   -1706.5232389     297.54514899     59.08296941
    674.3888103    1428.07596767    756.17312755   1821.36676323
  -1766.98553896  -2890.40031484  -7571.31778479 -21412.13896992]";2014-07-01 23:00:01;2014-07-02 22:00:01
15;24;svr_normal;0.8712308598224136;86.95652173913044;0.5624595756255246;422.4491341500695;0.5621026257051285;278.6281016710379;[24.0, 21.0, 10.0, 19.0, 20.0, 24.0, 90.0, 334.0, 953.0, 818.0, 1116.0, 1555.0, 2366.0, 2463.0, 1771.0, 1434.0, 1200.0, 1291.0, 736.0, 368.0, 287.0, 228.0, 100.0, 76.0];"[ 125.92593239   82.53254934   47.2701785    37.84623502   38.03397627
   57.1933043   116.21412229  283.00813813  628.2875847   871.28495527
 1004.64876836 1145.30622791 1493.85656149 1526.49625766 1023.66210527
  735.58684099  515.3185872   484.00275234  354.56889121  266.15316775
  231.69451163  217.32615639  187.42889463  133.26084312]";2014-06-30 23:00:01;2014-07-01 22:00:01
6;24;svr_normal;4.13053196554796;60.869565217391305;1.201989170927044;82.87292971518512;1.1983430425492558;67.1340915432365;[3.0, 6.0, 2.0, 3.0, 2.0, 4.0, 60.0, 176.0, 200.0, 90.0, 32.0, 50.0, 79.0, 34.0, 17.0, 40.0, 41.0, 39.0, 32.0, 6.0, 8.0, 5.0, 7.0, 8.0];"[ -6.71136067  -5.97694751   3.95223955  11.48316468  14.62148709
  31.16895972  74.27299237 120.81693241 130.11358994 122.87732196
 129.58326016 149.00456719 170.92678023 172.43369718 164.59194474
 163.54166691 178.74893179 181.17801595 144.86684137 102.24368363
  75.50935722  57.82352793  44.01108117  30.6208904 ]";2018-08-13 20:00:01;2018-08-14 19:00:01
15;24;svr_normal;1.5732853213736526;73.91304347826087;0.7316420112958463;370.08402638785736;0.7314639352198137;303.1355174405072;[160.0, 122.0, 86.0, 101.0, 29.0, 29.0, 30.0, 69.0, 160.0, 357.0, 722.0, 1187.0, 1241.0, 1395.0, 1350.0, 1149.0, 1039.0, 712.0, 482.0, 361.0, 279.0, 253.0, 201.0, 81.0];"[229.31606223 200.1315039  178.03464729 140.90270644 113.79007146
 126.33926856 187.51052383 332.53394365 564.02077473 696.8476796
 720.9436627  722.15391543 702.37018186 668.73458362 662.80971065
 662.61371362 662.61276365 662.61275368 662.61275368 662.61275368
 662.61275368 662.61275368 662.61275368 662.61275368]";2014-06-29 23:00:01;2014-06-30 22:00:01
1;24;svr_normal;0.4606954148313637;86.95652173913044;0.5306006460950968;48.814265686300274;0.5268296039202771;35.60537251368484;[19.0, 8.0, 17.0, 13.0, 2.0, 14.0, 21.0, 75.0, 120.0, 194.0, 204.0, 267.0, 380.0, 415.0, 308.0, 303.0, 243.0, 190.0, 115.0, 63.0, 45.0, 35.0, 26.0, 29.0];"[ 15.56755152   1.86278742   2.71997489   3.60517218  -1.884548
   2.70314164  10.74260166  56.72288828 106.28833661 152.30724545
 236.31743989 343.78725724 434.44456589 432.17370738 407.72297098
 389.73640539 351.56965072 274.0112862  181.79080926 113.87729376
  68.65405608  41.78172968  27.32286172  16.02594222]";2020-04-18 19:00:01;2020-04-19 18:00:01
